Date,Close,High,Low,Open,Volume
2000-02-25,0.8260304927825928,0.8756112722256,0.8241596858787491,0.8592405377539902,249144000
2000-02-28,0.8475472331047058,0.860643986157528,0.8110632854228703,0.8241600384756926,328328000
2000-02-29,0.857837438583374,0.8774821619306202,0.8424013567052027,0.849885484309077,368961600
2000-03-01,0.9752399921417236,0.9883367454133593,0.8868375070799694,0.8873052339939138,1077003200
2000-03-02,0.9130308628082275,0.9574660114164,0.9032080996364354,0.950450308706687,311259200
2000-03-03,0.9579333662986755,0.959687766099225,0.8980630492413203,0.9345461318234043,323366400
2000-03-06,0.9406274557113647,0.9663532286346553,0.9354817615572392,0.9429659897511945,210560000
2000-03-07,0.9195789694786072,0.953724432297271,0.9064822165074696,0.9462402023240949,273011200
2000-03-08,0.9130308628082275,0.9275307944265887,0.8873050874283004,0.9195788386812555,271230400
2000-03-09,0.9149017333984375,0.9354818133060476,0.8849665176112851,0.9046112438033846,276718400
2000-03-10,0.9410949945449829,0.9574657287568951,0.9055463665675173,0.9106920596939291,248606400
2000-03-13,0.9078854322433472,0.9467079657513212,0.8943209518456791,0.9139664817414922,303956800
2000-03-14,0.8550305366516113,0.9298693285141146,0.8531596293052245,0.9071836276965027,428579200
2000-03-15,0.869998037815094,0.8999340521874938,0.8540950266586214,0.8653209695980996,443609600
2000-03-16,0.9097557663917542,0.9130305525778083,0.8569010530808712,0.8779497527825627,378100800
2000-03-17,0.9354817867279053,0.9354817867279053,0.8952560824885599,0.8989986962875974,305043200
2000-03-20,0.9205142259597778,0.9448368190753099,0.9158370578505635,0.924256739825287,204489600
2000-03-21,1.0098525285720825,1.0234169000516649,0.9102241625038814,0.9172398618283547,524328000
2000-03-22,1.0790780782699585,1.0804820577415613,0.9845945863780334,0.9937158066516982,567996800
2000-03-23,1.0575625896453857,1.1253848626355638,1.0477398289088522,1.0627073837328613,562564800
2000-03-24,1.0379172563552856,1.0772075070630145,1.0140622899908367,1.065981564128946,446913600
2000-03-27,1.0444661378860474,1.0832886657554364,1.024352883990226,1.0299663056721193,279182400
2000-03-28,1.041191577911377,1.0627071012662328,1.0262231277836604,1.0271585809764703,202966400
2000-03-29,1.0173370838165283,1.0435305844620135,1.0015505796032682,1.0430629575736587,239836800
2000-03-30,0.9410949945449829,1.0304335917454888,0.9387563610519605,0.9995622307540681,414400000
2000-03-31,1.016400933265686,1.0271582417493936,0.9429652839568362,0.9537234917223163,404633600
2000-04-03,0.9976910352706909,1.0439977635978872,0.9686912889067323,1.0140617647456167,328563200
2000-04-04,0.9527888298034668,0.9953530704767138,0.8737405974092941,0.992546809415664,660329600
2000-04-05,0.9757079482078552,0.99441721367241,0.927998132222392,0.946473484406526,457665600
2000-04-06,0.9368856549263,1.006578838997646,0.922384926667196,0.9775790811239009,259627200
2000-04-07,0.98599773645401,0.9869330899116534,0.9392240683568571,0.9523208153283595,242435200
2000-04-10,0.9354817867279053,0.9934822086652692,0.9336109794297587,0.9855302534653332,212262400
2000-04-11,0.893852710723877,0.934546028587215,0.8835622247744502,0.9242564419199651,541822400
2000-04-12,0.8176109194755554,0.8905788886255941,0.7848694982113742,0.8905788886255941,941136000
2000-04-13,0.8517564535140991,0.8980632037264861,0.8119984778037908,0.8344503126936417,529827200
2000-04-14,0.8372563719749451,0.8830945350487461,0.8157399458720017,0.8180785292706269,667620800
2000-04-17,0.9270634055137634,0.9275311325209397,0.8162082578807737,0.8194830963333899,409561600
2000-04-18,0.9495147466659546,0.9495147466659546,0.8933852345032974,0.924256701005393,390924800
2000-04-19,0.9064819812774658,0.9747719899110329,0.8961914924756673,0.9443691495699021,520150400
2000-04-20,0.889643669128418,0.9336110932443064,0.8760791904601509,0.9256599364372572,722120000
2000-04-24,0.9018051028251648,0.9018051028251648,0.8587731307293387,0.8606439383295973,443620800
2000-04-25,0.9602724313735962,0.9635472192141068,0.9134987407645326,0.9139664676785935,391641600
2000-04-26,0.9078854322433472,0.9579338115427013,0.8980634666578353,0.9476433196735371,366912000
2000-04-27,0.9485781192779541,0.9504498250344565,0.8724535919606048,0.8770141511181043,326603200
2000-04-28,0.928466260433197,0.9541921388437182,0.9078853778482521,0.9513858774046063,249580800
2000-05-01,0.9303365349769592,0.9364175799730367,0.9120949987123329,0.9345458743113182,226195200
2000-05-02,0.8821591734886169,0.9448366523494498,0.8793529130863906,0.92238487048728,236432000
2000-05-03,0.8611113429069519,0.9074172859117358,0.8353855747658975,0.8901110980632658,489798400
2000-05-04,0.828369140625,0.8625145916976339,0.8274336871403705,0.8615791382130044,399515200
2000-05-05,0.8466116786003113,0.8587729749591426,0.828603097858351,0.8293046380911614,284076800
2000-05-08,0.8241596817970276,0.8508208533102698,0.823224228389612,0.8388933727245825,184900800
2000-05-09,0.7890788316726685,0.8325793136892451,0.784869441211264,0.8255628135980866,327140800
2000-05-10,0.7432405352592468,0.7858047599141098,0.7390302959297509,0.7787882605796564,535091200
2000-05-11,0.7694342136383057,0.7801924288921052,0.7409021813790274,0.7586760483446393,499744000
2000-05-12,0.8054505586624146,0.8269661421173279,0.7840506828883167,0.7932892617435467,306913600
2000-05-15,0.7558697462081909,0.8087244168011218,0.7493209223406146,0.8087244168011218,678932800
2000-05-16,0.7909497022628784,0.8162077441141148,0.768966446842766,0.782179701498255,440451200
2000-05-17,0.7586759924888611,0.7759821314128497,0.751191765238294,0.7755144046797864,398092800
2000-05-18,0.7539990544319153,0.7853373525247932,0.7530636007432233,0.7708374706290777,373777600
2000-05-19,0.7034828066825867,0.7427730550729043,0.6988048394612898,0.7427730550729043,740667200
2000-05-22,0.6730789542198181,0.7016118316442491,0.6436114727188228,0.7016118316442491,755507200
2000-05-23,0.6422085165977478,0.698804911398815,0.6408053860796141,0.6772893774783459,517585600
2000-05-24,0.6562405824661255,0.6716758654031972,0.6211597263237337,0.6450146905149123,678462400
2000-05-25,0.6530830264091492,0.6934260287808056,0.643611485617248,0.6623216031289727,406750400
2000-05-26,0.6464177370071411,0.6726112316955067,0.6379989561272879,0.6585790309468116,181148800
2000-05-30,0.6553051471710205,0.6595145379530634,0.6118055111631325,0.6557728239511605,713059200
2000-05-31,0.6286437511444092,0.6829015868941231,0.6272406212686784,0.6501601245362849,433507200
2000-06-01,0.6669986248016357,0.6702725614134141,0.6015148965540883,0.6118053822734337,903840000
2000-06-02,0.6927247643470764,0.7465149060202962,0.6660635319778221,0.7016121249109933,792848000
2000-06-05,0.6833696961402893,0.7128371907885602,0.6712083968501972,0.6983373069184421,323668800
2000-06-06,0.6950629353523254,0.7240626871074194,0.6758859428529788,0.6882811487247943,525481600
2000-06-07,0.7226595878601074,0.7259335746306605,0.6857079319180216,0.7006763344444986,337019200
2000-06-08,0.7095630168914795,0.7371596466547252,0.6969339939942474,0.7306117214544343,238526400
2000-06-09,0.7165793776512146,0.7329500606020214,0.7062888914984429,0.7240627044734304,252358400
2000-06-12,0.6824342012405396,0.7217244553172958,0.6800956669326467,0.7212567284716606,290337600
2000-06-13,0.7072245478630066,0.7086276783891418,0.6599823895535211,0.6824341766164379,351456000
2000-06-14,0.6768215894699097,0.7203212295270923,0.6744830055109937,0.7086276102906226,277446400
2000-06-15,0.6913213133811951,0.6988046904316563,0.6660632234366978,0.6829016836123695,248572800
2000-06-16,0.6824342012405396,0.7016120510745568,0.6665311887280927,0.6997403443297504,303564800
2000-06-19,0.7231274843215942,0.7324825694818152,0.6721436166240169,0.6777569874650108,394004800
2000-06-20,0.7577405571937561,0.7778530070383018,0.73622417771441,0.7371595812428384,501390400
2000-06-21,0.8325795531272888,0.8522242802123314,0.7530635923843013,0.755869903459086,490000000
2000-06-22,0.8045142292976379,0.8625146472460697,0.8017079685832791,0.8344502914977995,467712000
2000-06-23,0.7736436128616333,0.817610978635102,0.760546863551856,0.8049819560977786,204965600
2000-06-26,0.8101275563240051,0.8194826408293138,0.7801923950219276,0.7858049161477233,185354400
2000-06-27,0.7745789885520935,0.830707644448831,0.7727081316104555,0.8049818751874775,203470400
2000-06-28,0.8148049116134644,0.8288370678436948,0.7708375353882116,0.7979664940016831,286428800
2000-06-29,0.7670955657958984,0.8073212109097293,0.7642884562058061,0.7942244636837664,203660800
2000-06-30,0.7839339971542358,0.8222888363956677,0.7736435099280672,0.7904819712568437,323097600
2000-07-03,0.7979662418365479,0.8129337971440195,0.7801923760742012,0.7801923760742012,70828800
2000-07-05,0.7727082371711731,0.8260306399199635,0.7596114873886108,0.7970308795390793,265216000
2000-07-06,0.7755143046379089,0.792353563978761,0.7427728879857206,0.7858047910391166,309545600
2000-07-07,0.8148049116134644,0.8204182836990422,0.780192622622621,0.7872082760764982,263603200
2000-07-10,0.8550305366516113,0.8718698018921863,0.8045143396543865,0.809660034298919,397796000
2000-07-11,0.8522242307662964,0.8868373138191247,0.8297723945468699,0.8531595844700539,357896000
2000-07-12,0.8812238574028015,0.8821592109631069,0.8438044192167715,0.8699979160347058,225433600
2000-07-13,0.8456761240959167,0.9074173526712345,0.8194826273227104,0.8756113348647372,445659200
2000-07-14,0.8634499311447144,0.8830946538412684,0.8512886363623213,0.8550303503194019,190276800
2000-07-17,0.8728048801422119,0.8802882065480813,0.8550301688739534,0.8718694268713889,260002400
2000-07-18,0.8569011688232422,0.8812238586342956,0.851288647772524,0.8756113375835775,318404800
2000-07-19,0.7886112928390503,0.8503533308860152,0.7745791386360016,0.8260306871280569,457872800
2000-07-20,0.8250950574874878,0.8540948115835687,0.8101274537514741,0.82322420069572,465572800
2000-07-21,0.801707923412323,0.8325793874578229,0.7923536882514207,0.8136354050786541,196235200
2000-07-24,0.728740930557251,0.7914175745566279,0.710966211957732,0.7867404561537722,412171200
2000-07-25,0.749320924282074,0.7577405552185983,0.7343533187832267,0.7530634376683862,211607200
2000-07-26,0.749320924282074,0.7670956396412434,0.7371595793213278,0.7460469370009125,210470400
2000-07-27,0.7783209085464478,0.7970310328825376,0.7465148812305361,0.748385738787695,294985600
2000-07-28,0.7231274843215942,0.7858049711588087,0.7016119525242217,0.7825309836195186,237893600
2000-07-31,0.7605469226837158,0.7727082693542534,0.7296763537799984,0.7357565524939593,155299200
2000-08-01,0.7380951046943665,0.765691734624669,0.737159651117137,0.7530635110131549,137284000
2000-08-02,0.7072245478630066,0.7474502042194394,0.7062891441656297,0.7334180496357106,162355200
2000-08-03,0.7184502482414246,0.7193857016474476,0.6623215950363773,0.6819662664432404,339897600
2000-08-04,0.709095299243927,0.7670956655481237,0.6931922896820022,0.7404344409311695,263121600
2000-08-07,0.7175149321556091,0.7343533453147945,0.7062890402754017,0.7165795285958236,187348000
2000-08-08,0.6997401714324951,0.7184502897978353,0.6931922470122223,0.7175148862978332,176674400
2000-08-09,0.7109661102294922,0.7249983127526439,0.7072244460186657,0.7203211950190114,379640800
2000-08-10,0.7119017243385315,0.7249984762931586,0.70909546305736,0.7184504999969961,251714400
2000-08-11,0.7137734293937683,0.7184505484981785,0.6819665514525057,0.7011444034534904,238056000
2000-08-14,0.7044181823730469,0.7137732171626257,0.6931922905059495,0.7123692874824016,156660000
2000-08-15,0.6988050937652588,0.7175152208545944,0.695998831996644,0.7072247283936962,114200800
2000-08-16,0.7259336709976196,0.7334178982344431,0.7006764274585842,0.7016118809229929,143673600
2000-08-17,0.7699019908905029,0.7848695981528591,0.7231275125087113,0.7240629161449122,270900000
2000-08-18,0.7483854293823242,0.7755143265694974,0.7465145725986346,0.7689664027667706,190176000
2000-08-21,0.7558697462081909,0.7717727551918243,0.7427729977553876,0.7521271828714449,134467200
2000-08-22,0.7736436128616333,0.7904820764307736,0.7539989385381713,0.7577406028374006,276802400
2000-08-23,0.8129340410232544,0.8194828667712606,0.7642887472585588,0.7703698461304133,236863200
2000-08-24,0.8398289084434509,0.8475469493724643,0.7989016687748387,0.8183125287216731,310766400
2000-08-25,0.8503531217575073,0.8606436087816632,0.8438043484214244,0.8456760545876054,334460000
2000-08-28,0.8690623044967651,0.8830945038342459,0.8540947517690929,0.8569010117801525,359004800
2000-08-29,0.885901927947998,0.8896435424677209,0.8634500425836683,0.8662563034335967,267030400
2000-08-30,0.890579104423523,0.8980633335763741,0.8786516200576069,0.8830948752706718,285392800
2000-08-31,0.9120954871177673,0.9205142702147687,0.8821593715654366,0.882627098390872,419596800
2000-09-01,0.9495147466659546,0.9523210074455072,0.9149016657379687,0.9177079265175213,256872000
2000-09-05,0.9345464110374451,0.9598045598745226,0.9317401498961131,0.9378212983049243,298642400
2000-09-06,0.8746761083602905,0.9336110917123264,0.8643856178199967,0.9186434324837455,355404000
2000-09-07,0.9279983043670654,0.9364178850609377,0.8718695982793121,0.8849663463265834,217464800
2000-09-08,0.8812238574028015,0.9223849096705743,0.8756113363599267,0.9223849096705743,195518400
2000-09-11,0.8746761083602905,0.9036758731754511,0.8699981403097119,0.8784178233268628,187381600
2000-09-12,0.8643853664398193,0.8989985429610842,0.8531594254425341,0.8583051188575017,187997600
2000-09-13,0.8681269288063049,0.8905787069621679,0.8494176632377389,0.8494176632377389,305984000
2000-09-14,0.8510547876358032,0.8924496510986887,0.8503531476027907,0.8765466430192,426552000
2000-09-15,0.8267322778701782,0.8709343105415477,0.8119985334337936,0.8643855355908125,394514400
2000-09-18,0.9078854322433472,0.9092885130868207,0.8241600651314992,0.8269663267387455,424536000
2000-09-19,0.8971275687217712,0.9055463493760691,0.876546595171378,0.8943205091416727,271510400
2000-09-20,0.9137324094772339,0.9195787445365571,0.8765467808439693,0.8891758038226554,227388000
2000-09-21,0.8484824895858765,0.8924498077395961,0.8269661076651396,0.8756114431944155,510490400
2000-09-22,0.7811279296875,0.7848696443729223,0.748385653003709,0.7530635707426486,726700800
2000-09-25,0.800772488117218,0.8307076481609286,0.7792569087703692,0.7895465470551655,435551200
2000-09-26,0.7699019908905029,0.819482730141034,0.7689665872543019,0.7979663481826768,290936800
2000-09-27,0.7324826121330261,0.7895466814918553,0.722192122773868,0.7745791239015275,402259200
2000-09-28,0.800772488117218,0.8054504048742126,0.72032114285569,0.7380950083025425,979585600
2000-09-29,0.38541823625564575,0.43406356728251844,0.37980571504745075,0.4219022220357673,7421640800
2000-10-02,0.362967312335968,0.40038673027460897,0.3517414195081912,0.3994513016557984,2424788800
2000-10-03,0.3339674770832062,0.37419314695548617,0.3320957959194308,0.3732577185446343,2038120000
2000-10-04,0.3536122739315033,0.35548310630632696,0.32741877215879933,0.3349030009406104,1466024000
2000-10-05,0.33022502064704895,0.3667090108657336,0.3292895920051923,0.3517414281740273,873006400
2000-10-06,0.3320958614349365,0.34332175398167386,0.3143219937005216,0.33958006458017287,612656800
2000-10-09,0.3255477547645569,0.34238616083074025,0.31619267394465017,0.33864449820760195,597564800
2000-10-10,0.31245121359825134,0.3358384311874762,0.30683781674750055,0.32367710801716554,691101600
2000-10-11,0.29374098777770996,0.31432196367451154,0.28625763466963255,0.30122521518807355,1198422400
2000-10-12,0.2993544042110443,0.31151572504680985,0.2918701762742805,0.304031497110046,1191064000
2000-10-13,0.33022502064704895,0.33116044928890565,0.29935442662177963,0.30309609122906844,1247752800
2000-10-16,0.3218061923980713,0.34799968947783516,0.31993448605614416,0.33396751242810185,820176000
2000-10-17,0.3012252151966095,0.3283541406762884,0.2946772656143154,0.324612451632111,601720000
2000-10-18,0.3012252151966095,0.3152573921894793,0.2806442392992247,0.2909347272479171,834265600
2000-10-19,0.2834513783454895,0.29654812818082193,0.27409631793960226,0.28672536596377945,1506724800
2000-10-20,0.2918701767921448,0.30496692622297494,0.28345136959089695,0.2853222267378707,791263200
2000-10-23,0.3049669563770294,0.30777406671726226,0.29093477698526005,0.30332996245658395,551292000
2000-10-24,0.28251582384109497,0.312450996953848,0.281580395738297,0.3096447126454541,804451200
2000-10-25,0.27690255641937256,0.28719304459714884,0.2759671528725535,0.28532221252344486,663969600
2000-10-26,0.27690255641937256,0.282515951922856,0.26193497556730344,0.28158052339597106,721851200
2000-10-27,0.27783799171447754,0.2871930515932611,0.2675475032860217,0.2825159588050328,744503200
2000-10-30,0.2890639007091522,0.29841896032956494,0.28064424463251103,0.2862576401177061,639189600
2000-10-31,0.29280564188957214,0.30309610688355193,0.28812852341879114,0.2956127523024007,885880800
2000-11-01,0.3068377673625946,0.31245116330988093,0.29093475672632657,0.29093475672632657,575366400
2000-11-02,0.3339674770832062,0.3358383089248471,0.31525736010227673,0.3161927635330658,590693600
2000-11-03,0.3330312669277191,0.3442571845178101,0.3283541738845266,0.3442571845178101,515821600
2000-11-06,0.3208707571029663,0.3386446228361869,0.3124511263103205,0.3358383373659755,393478400
2000-11-07,0.31899914145469666,0.326483345298084,0.3115157619536205,0.3218062518449639,301963200
2000-11-08,0.3002898097038269,0.32087078717847384,0.29654812037289807,0.31993450927843886,422088800
2000-11-09,0.3021606504917145,0.3068377431669737,0.2853222125823965,0.2974835328363894,476834400
2000-11-10,0.2853221297264099,0.29748344644882296,0.2853221297264099,0.2897653827146526,422251200
2000-11-13,0.2899992763996124,0.29935436010157124,0.2731608651459631,0.280644217677717,431816000
2000-11-14,0.3030959665775299,0.3068376546260775,0.2928055063471026,0.2984188752518895,409001600
2000-11-15,0.2974835932254791,0.302160711830258,0.2881285316735799,0.2998221525278686,282357600
2000-11-16,0.2843867242336273,0.2965480419294467,0.28251589255307247,0.291870100915968,239372000
2000-11-17,0.27690255641937256,0.2881284731240338,0.2731608922719646,0.28719304459714884,446180000
2000-11-20,0.2834513783454895,0.29187018580675805,0.2731609143172919,0.2783057341602705,408066400
2000-11-21,0.2815806269645691,0.29187026960475465,0.2806443487710705,0.28719315023009756,301952000
2000-11-22,0.27690255641937256,0.2862576410503298,0.2750317243456686,0.28158052339597106,280532000
2000-11-24,0.2890639007091522,0.29187016130059834,0.2815805224785854,0.2822820876264469,160932800
2000-11-27,0.2797088623046875,0.2984189829646776,0.2769025765203185,0.297483554369888,258792800
2000-11-28,0.26988685131073,0.2843867275093036,0.2684837212891369,0.2797087864419425,269124800
2000-11-29,0.2628703713417053,0.2740962616676045,0.25819325427009465,0.2708222997015272,492150400
2000-11-30,0.24696743488311768,0.2544507893751255,0.24135403846664644,0.24977369594012935,809597600
2000-12-01,0.2553870677947998,0.2619350185985745,0.2516445287302535,0.25445078979186125,385705600
2000-12-04,0.24977368116378784,0.2572578845354162,0.24603199164910328,0.2572578845354162,371520800
2000-12-05,0.2544507682323456,0.2609995678036223,0.24509655715954184,0.2535153646111127,613978400
2000-12-06,0.21422511339187622,0.2245155773237494,0.20954799540383323,0.21890305572215196,1374464000
2000-12-07,0.21422511339187622,0.2226447451165728,0.20954799540383323,0.21609679492135322,408917600
2000-12-08,0.22545106709003448,0.22919360682223605,0.2160968535558949,0.22170937668036375,435624000
2000-12-11,0.2273218333721161,0.23012894312806004,0.22264471599581545,0.2273218333721161,332511200
2000-12-12,0.2301289439201355,0.23948315372486845,0.22451554873105192,0.228257237648958,386260000
2000-12-13,0.22451554238796234,0.2329351977825844,0.22264471047189693,0.2329351977825844,344887200
2000-12-14,0.21609672904014587,0.22825719712961243,0.21609672904014587,0.22498323552016605,263317600
2000-12-15,0.2104834020137787,0.2198384613550199,0.20954797351785623,0.21796760436317497,513945600
2000-12-18,0.21328970789909363,0.2189030794309608,0.2086126018945196,0.2179676507360249,325808000
2000-12-19,0.2095479816198349,0.2282572517034822,0.2095479816198349,0.21516050285224253,374007200
2000-12-20,0.21516053378582,0.21890307279442223,0.20393547721714808,0.20627403639355402,565331200
2000-12-21,0.2104834020137787,0.22451555387450212,0.20767712901604382,0.21328966252148104,366844800
2000-12-22,0.22451554238796234,0.22451554238796234,0.21141879471314487,0.21141879471314487,318052000
2000-12-26,0.21983842551708221,0.22451551727410757,0.21328962775112473,0.22264468556730962,216815200
2000-12-27,0.22170928120613098,0.22170928120613098,0.21235422237801116,0.21469278099951578,325466400
2000-12-28,0.22170928120613098,0.22358013809536015,0.21422507926724033,0.21516048273179122,305177600
2000-12-29,0.22264477610588074,0.22451560857345332,0.21703225372309187,0.2198385149144863,630336000
2001-01-02,0.22264477610588074,0.2282572984886696,0.2179676574668426,0.22264477610588074,452312000
2001-01-03,0.2450966089963913,0.24977372801201708,0.2160968423987422,0.217032271197882,817073600
2001-01-04,0.2553870677947998,0.27690260190955174,0.2516445287302535,0.2715239432014936,739396000
2001-01-05,0.2450966089963913,0.2600642191848223,0.24041866563835165,0.2535154182285031,412356000
2001-01-08,0.24790289998054504,0.254217013902717,0.23854783649112274,0.25351544846470636,373699200
2001-01-09,0.257257878780365,0.2640396924352708,0.2479028183706398,0.25164450780161995,588929600
2001-01-10,0.24790289998054504,0.25445085239533644,0.2404186943125352,0.2497737578019575,580781600
2001-01-11,0.26941922307014465,0.27690257689847875,0.24322572357620062,0.24322572357620062,803734400
2001-01-12,0.257257878780365,0.2694192249983762,0.25538704655490885,0.2675475184705435,423376800
2001-01-16,0.2563224136829376,0.27316084891620024,0.25445070760400296,0.260999505614888,306118400
2001-01-17,0.2516445219516754,0.26287044019816175,0.2469674286350066,0.26287044019816175,840873600
2001-01-18,0.2797088623046875,0.2806442659194095,0.2638058267912325,0.26661211257560147,1227010400
2001-01-19,0.2918701767921448,0.29280560536563166,0.2797088559348015,0.2909347482186579,776664000
2001-01-22,0.28812849521636963,0.2937410168478891,0.27596717403241655,0.2853222344006099,519327200
2001-01-23,0.3068377673625946,0.31338656693065425,0.2853222350814151,0.289063924504712,879530400
2001-01-24,0.3068377673625946,0.3096448775073573,0.29280561392800897,0.308709473886584,717091200
2001-01-25,0.2984189987182617,0.30777405954211184,0.2956127377658175,0.30777405954211184,489708800
2001-01-26,0.29280564188957214,0.2965481560125007,0.2853222623283507,0.2918702131994019,482820800
2001-01-29,0.32461246848106384,0.32554789703567777,0.2928055994580614,0.2928055994580614,855528800
2001-01-30,0.3255477547645569,0.32928941738769524,0.3124510113215119,0.3227414703271196,692423200
2001-01-31,0.3236769735813141,0.3367737200634244,0.3208707134727473,0.3218061418356234,730704800
2001-02-01,0.31619274616241455,0.3218061406612148,0.30683768818588775,0.3096447976063011,369695200
2001-02-02,0.30870944261550903,0.3283541406851419,0.3068377362811163,0.3161927957240003,427341600
2001-02-05,0.3021606504917145,0.30777402101629187,0.2956127007622989,0.3068377431669737,286115200
2001-02-06,0.31619274616241455,0.32016829795508334,0.29935433625037344,0.3016928696789371,462711200
2001-02-07,0.310580313205719,0.3124511704501551,0.29654813447039585,0.3091771827624262,393887200
2001-02-08,0.310580313205719,0.3152574313367407,0.30216068122363565,0.30777405231913335,604128000
2001-02-09,0.28625771403312683,0.31151578950264147,0.2797089133131757,0.30683782133337223,590083200
2001-02-12,0.294677197933197,0.2993543144092004,0.2815804524544333,0.28532214063922406,274120000
2001-02-13,0.28625771403312683,0.3059024175480674,0.2843868565023728,0.29841903738519565,237070400
2001-02-14,0.2918701767921448,0.2937410089590514,0.2769025702143408,0.2871930589047774,309120000
2001-02-15,0.3002898097038269,0.30777403768797057,0.29467728819746725,0.29467728819746725,311416000
2001-02-16,0.2843867242336273,0.291870100915968,0.28064418657039564,0.2843867242336273,263911200
2001-02-20,0.2740963101387024,0.2909347489242507,0.2722254779672585,0.28719305960129565,314893600
2001-02-21,0.28251582384109497,0.29841882601024217,0.27316076843142434,0.27316076843142434,390258400
2001-02-22,0.2815806269645691,0.28999941186286177,0.26941930224001354,0.28532231746827974,431961600
2001-02-23,0.2815806269645691,0.28251605583551553,0.2731609927437242,0.27877351600925265,293865600
2001-02-26,0.2918701767921448,0.2946772868548205,0.27783799878782767,0.2853222267378707,206438400
2001-02-27,0.2899992763996124,0.29093470483360545,0.2797088142237874,0.2885961462386546,348516000
2001-02-28,0.27316081523895264,0.2909346516792806,0.2712899587127757,0.28999922341619216,508233600
2001-03-01,0.2806442677974701,0.2806442677974701,0.2572578783094,0.26661211435975946,330461600
2001-03-02,0.28812849521636963,0.30590236301191,0.2731609132166568,0.2740963168351982,406201600
2001-03-05,0.3049669563770294,0.30683778872891737,0.2881285159673933,0.28999934831928126,324172800
2001-03-06,0.3218061923980713,0.33022497404653745,0.30964484738797526,0.3101125741329337,731802400
2001-03-07,0.31806373596191406,0.3236771078293355,0.31058035591522837,0.31899916471276774,419540800
2001-03-08,0.3115156292915344,0.3161927207528677,0.3059022602238912,0.3096447727229536,204859200
2001-03-09,0.3030959665775299,0.30964476373946836,0.299354303509041,0.30870936046237546,299135200
