Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
110.08231353759766,116.8818312711873,109.12204164322466,116.74603554472291,182274400
108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300
111.89617919921875,112.44906397434094,109.41304861625771,111.27539655347849,140150100
112.07076263427734,115.26197700807842,110.19871308977739,114.77699015613865,184642000
108.76313018798828,112.51693044540818,108.67583612168845,111.77005407703663,154679000
107.02688598632812,108.83103751673956,105.44583164529507,106.42550707639862,178011000
103.63196563720703,107.55065948223604,102.90448550905262,107.08507634439113,287104900
106.77468872070312,106.88138640178967,100.00427017683465,101.40103443810513,195713800
108.45275115966797,109.47122644967507,105.8823269140235,109.29663089711133,183055400
103.90357971191406,108.74374613747926,103.56408301527631,108.2684611226227,150718700
104.97055053710938,106.93959588038079,101.84723417179123,102.01212791770884,167743300
108.90864562988281,109.06384497371614,104.4370662899755,105.17424837255975,149981400
111.50816345214844,111.85735453793174,109.39362072171006,111.5566650919616,137672400
110.66429901123047,111.84766814275456,110.1599159291002,111.11049343812664,99382200
112.33263397216797,113.73910005377913,110.20839693905525,110.37329066576835,142675200
113.28321838378906,114.18529413378772,112.35204460964711,114.10769446919807,116120400
109.62641143798828,111.90585528542881,108.85043700934379,109.50031753591523,144712000
113.0019302368164,113.14742776439395,110.14051092914185,110.4897020352033,106243800
109.76221466064453,112.63333559022071,108.87953514429641,112.22594105943094,161498200
111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000
111.51788330078125,112.90494606027923,111.14928853931941,112.75944851761336,83477200
113.45779418945312,113.48689220853392,111.46934568208557,111.8185367116751,100506900
120.66472625732422,121.42130453731181,115.6984583933761,116.45503667336371,240226800
117.46380615234375,121.62499394990238,116.05734733652297,121.50859444916024,262330500
117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000
117.08551025390625,117.56079523723751,114.60238025084043,115.15526489684527,112559200
115.44625854492188,117.90029805270329,115.24256497002679,117.63840102761567,115393800
112.49756622314453,116.80424492583009,112.18717489862382,116.35805785935115,120639300
113.98160552978516,115.40746797741103,112.15805033404632,112.71093501778782,124423700
113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230045,89946000
112.27445220947266,114.49569279996962,111.14927920105526,113.92340448698165,101988000
111.58577728271484,113.05043966735408,110.84859518576691,112.89524032049677,82572600
111.595458984375,113.05041929759861,109.49061077367527,110.58668561250266,111850700
113.09893035888672,113.75851276167866,111.10078693291935,112.02225897491293,92276800
107.86105346679688,111.9640447506843,107.76405759395712,111.5954574737689,143937800
111.85737609863281,113.41903447764516,108.83105523861934,108.99595640558233,146129200
105.5913314819336,108.6273463236584,104.48556211975591,107.72527053869118,190272600
105.50402069091797,107.35667373960923,104.09756199136386,105.8338155489353,122866900
107.1239013671875,108.14236934595198,105.46524717293197,106.3673230400161,107624400
111.49845886230469,112.11924135480659,108.97652906147681,110.71278263905,138235500
115.45596313476562,116.02825144019144,113.36082388514865,114.40838980980128,126387100
115.32479095458984,115.8203256136095,112.83736946099638,114.96527887670223,114457900
113.02198028564453,118.53121707167843,112.75963885381937,117.083465097586,154515300
112.68191528320312,114.25597883957684,110.8940807658282,112.27382528066764,138023400
116.10209655761719,116.23812654293447,113.13857769111563,113.86731293234887,112295000
115.83003234863281,117.11260602974937,115.20817889191434,116.22841115754073,103162300
115.8786392211914,116.27701069114,114.52805029862242,116.0535360017511,81581900
116.88915252685547,117.55958400464418,114.80010971790968,115.54827474511946,91183000
116.00495147705078,117.24865863043144,115.58714291023577,116.16041857776305,74271000
114.68348693847656,116.42273584755772,114.65433871642078,115.24704394181461,76322100
115.2762222290039,115.68431227037438,113.49810608907285,114.25598971249795,74113000
114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300
110.62200164794922,114.28511473034199,110.52483843743296,113.85758770837712,127959300
111.90460205078125,112.56532241854126,109.39775058959653,110.68033196208322,113874200
